id,name,type,typeLabel,kind,camp,campLabel,chapters,chapterStart,chapterEnd,chapterCount,degree,score,isTrunk,aliases,description
entity:faction_江東文官,江東文官,faction,勢力,entity,wu,東吳,44,44,44,1,5,14,true,文官,張昭、顧雍等文臣群體，在堂上與武官分班侍立，議論和戰。
entity:character_沮授,沮授,character,人物,entity,mixed,混合,30,30,30,1,5,32,false,授|教授,袁紹謀臣，被囚仍諫防烏巢；戰後被曹操擒獲，拒降欲歸袁氏而死。
entity:character_牛金,牛金,character,人物,entity,wei,曹魏,51,51,51,1,5,32,false,,曹仁部將，出戰被圍後為曹仁所救，後為夜襲先鋒。
entity:strategy_獻益州於劉備之謀,獻益州於劉備之謀,strategy,策略,entity,shu,劉蜀,60,60,60,1,5,14,true,取西川|獻西川,張松、法正、孟達暗中策劃將益州交給劉備。
entity:character_王子服,王子服,character,人物,entity,wei,曹魏,20;21;23;24,20,24,4,5,44,false,子服|工部侍郎王子服,侍郎，發現董承血詔後表明忠心，加入誅曹密謀。；董承義狀署名者之一。；董承同謀之一，被曹操留宴審問並監禁。
entity:army_甘寧南岸隊,甘寧南岸隊,army,軍隊,entity,wu,東吳,49,49,49,1,5,14,true,,甘寧率蔡中與降卒沿南岸取烏林。
entity:character_董貴妃,董貴妃,character,人物,entity,wei,曹魏,24,24,24,1,5,32,false,董妃|貴妃,董承之妹，懷孕五月，被曹操勒死於宮門外。
entity:character_蘇飛,蘇飛,character,人物,entity,wu,東吳,38;39,38,39,2,5,36,false,,黃祖所令大將，兵敗後被潘璋生擒。；曾有恩於甘寧，被囚於檻車，後因甘寧求情得赦。
entity:location_虎牢關,虎牢關,location,地點,entity,mixed,混合,5;6,5,6,2,5,18,false,,董卓與呂布守備，八路諸侯迎敵之處。；玄德、關、張殺入的關口。
entity:location_西川,西川,location,地點,entity,mixed,混合,54;56;57;58;59,54,59,5,5,30,false,川中|益州,劉備文書中約定取下後才歸還荊州的條件地。；魯肅與周瑜假稱東吳將替劉備攻取之地。；周瑜欲取之地，孔明書中稱民強地險。
entity:character_賈華,賈華,character,人物,entity,wu,東吳,53;54,53,54,2,5,36,false,,孫權護衛將，與宋謙持方天畫戟護衛。；東吳將領，奉命預伏三百刀斧手於甘露寺。
entity:location_赤壁,赤壁,location,地點,entity,mixed,混合,49;50;56,49,56,3,5,22,false,,黃蓋火船進發之處，曹軍水寨火攻戰場。；水戰主戰場，東吳多路軍自東西兩邊殺來。；曹操敗後欲報仇之地。
entity:character_趙弘,趙弘,character,人物,entity,wu,東吳,2,2,2,1,5,32,false,,黃巾餘黨首領之一，據宛城，後被孫堅刺下馬。
entity:character_辛評,辛評,character,人物,entity,lords,群雄,7;31;32;33,7,33,4,5,44,false,,韓馥謀士之一，參與冀州迎袁紹的商議。；袁紹謀臣，與郭圖同輔袁譚。；袁譚謀士，參與袁譚聞袁紹死後的商議。
entity:character_週倉,週倉,character,人物,entity,shu,劉蜀,28;31,28,31,2,5,36,false,周倉,原黃巾張寶部下，拜見關公並相隨，後在臥牛山受傷來報。；隨關羽、關平率三百軍到山隘支援劉備。
entity:strategy_遷帝長安之策,遷帝長安之策,strategy,策略,entity,lords,群雄,6,6,6,1,5,14,true,奉駕西幸|遷都長安,李儒勸董卓棄洛陽、遷帝長安，以避諸侯兵鋒。
entity:event_長安陷落,長安陷落,event,事件,entity,lords,群雄,9,9,9,1,5,14,false,,李蒙、王方為內應開門，四路賊軍入城，呂布敗走。
entity:character_關平,關平,character,人物,entity,shu,劉蜀,28;31;39;57;60,28,60,5,5,48,false,,關定次子，學武，隨關公同行。；隨關羽、週倉率三百軍到山隘支援劉備。；博望坡戰後與劉備軍會合。
entity:character_阿斗,阿斗,character,人物,entity,shu,劉蜀,41;42,41,42,2,5,36,false,公子|孺子|小主人|後主,劉備幼子，由糜夫人託付趙雲保護突圍。；被趙雲懷抱救出，交還劉備。
entity:character_陳應,陳應,character,人物,entity,shu,劉蜀,52,52,52,1,5,32,false,,桂陽管軍校尉，迎戰趙雲被擒放回，後詐降被斬。
entity:character_陳琳,陳琳,character,人物,entity,mixed,混合,2;3;22;32,2,32,4,5,44,false,主薄陳琳|孔璋,主薄，反對何進召四方兵馬入京誅宦官之計。；主簿，勸何進不要受太后詔入宮。；袁紹書記，受命草討曹檄文。
entity:character_陳蘭,陳蘭,character,人物,entity,lords,群雄,16;17;21,16,21,3,5,40,false,,袁術軍副將，隨紀靈進攻小沛。；袁術副將，七路攻徐州一路取碣石。；背離袁術投嵩山，後劫去袁術錢糧草料。
entity:strategy_隆中決策,隆中決策,strategy,策略,entity,mixed,混合,38,38,38,1,5,14,true,三分天下|鼎足之勢,孔明為劉備設計的取荊州、西川，聯孫抗曹以成鼎足之勢的方略。
entity:strategy_離間孫劉之計,離間孫劉之計,strategy,策略,entity,mixed,混合,57,57,57,1,5,14,true,,章末未名人物稱可使劉備、孫權不能相顧。
entity:location_青州,青州,location,地點,entity,lords,群雄,1;10;11;22;24;31;32;41,1,41,8,5,42,false,青|青州城,龔景所守，被黃巾圍困。；黃巾再起之地，也是青州兵來源。；田楷所在之地，陶謙派陳登前往求救。
entity:army_青州兵,青州兵,army,軍隊,entity,wei,曹魏,10;16,10,16,2,5,18,true,青州之兵,曹操從青州黃巾降兵中擇精銳編成的軍隊。；夏侯惇所領士兵，敗後劫掠民家，被於禁剿殺。
entity:character_韓忠,韓忠,character,人物,entity,neutral,未分類,2,2,2,1,5,32,false,,黃巾餘黨，奉趙弘出戰，棄城奔逃時被射死。
entity:character_韓胤,韓胤,character,人物,entity,mixed,混合,16;17,16,17,2,5,36,false,,袁術使者與媒人，到徐州為袁術求親，後被呂布解送許都並遭曹操斬殺。；呂布送赴許都後為曹操所斬，激怒袁術。
entity:character_高覽,高覽,character,人物,entity,mixed,混合,30;31,30,31,2,5,36,false,,袁將，後與張郃投降曹操，被封偏將軍、東萊侯。；曹將，參與倉亭伏兵，後截擊劉備，殺劉闢，被趙雲殺敗。
entity:character_鮑信,鮑信,character,人物,entity,mixed,混合,3;5;10,3,10,3,5,40,false,信,後軍校尉，警告董卓有異心，後率本部軍兵投泰山。；濟北相，諸侯之一；其弟鮑忠擅自出戰。；與曹操會合討青州黃巾，殺入重地後遇害。
entity:faction_黃巾餘黨,黃巾餘黨,faction,勢力,entity,wu,東吳,2;27,2,27,2,5,18,true,趙弘、韓忠、孫仲之眾,趙弘、韓忠、孫仲聚眾數萬，以為張角報仇為名燒劫。；廖化、卞喜曾出身或被稱為此類勢力。
entity:army_黃蓋火船隊,黃蓋火船隊,army,軍隊,entity,mixed,混合,49,49,49,1,5,14,true,,黃蓋率領插青龍牙旗的火船隊進攻曹寨。
entity:character_丁原,丁原,character,人物,entity,lords,群雄,3,3,3,1,4,30,false,丁刺史|丁建陽,荊州刺史，反對董卓廢立，率軍擊敗董卓，後被義子呂布殺害。
entity:strategy_三路迎敵之計,三路迎敵之計,strategy,策略,entity,shu,劉蜀,35,35,35,1,4,12,false,,單福安排關羽左出、張飛右出、劉備與趙雲前路相迎，以破二呂。
entity:character_二喬,二喬,character,人物,entity,mixed,混合,44;54,44,54,2,4,34,false,二女|江東二喬,孔明激周瑜時提出的關鍵人物集合，稱送二喬可退曹兵。；喬國老之女輩人物，本章用以說明喬國老身份。
entity:army_五百隨行軍士,五百隨行軍士,army,軍隊,entity,mixed,混合,54,54,54,1,4,12,false,五百軍|隨行五百餘人,劉備入吳隨行軍士，由趙雲護領，並執行宣揚婚事之計。
entity:character_伍習,伍習,character,人物,entity,neutral,未分類,17,17,17,1,4,30,false,,殺郭汜獻首，後受封殄虜將軍。
entity:character_伏皇后,伏皇后,character,人物,entity,han,漢室,13;20;24,13,24,3,4,38,false,伏後|伏皇后|後|皇后,隨獻帝被劫與逃難，黃河渡難時由伏德背負下船。；奉獻帝之命，將血詔縫入玉帶紫錦襯內。；在宮中為董貴妃求情。
entity:character_何太后,何太后,character,人物,entity,mixed,混合,3;4,3,4,2,4,34,false,何後|太后,被宦官挾持，後由盧植救免，曹操請其權攝大事。；與少帝、唐妃同被董卓幽禁於永安宮，李儒弒帝時在場。
entity:character_何苗,何苗,character,人物,entity,wu,東吳,2;3,2,3,2,4,34,false,苗,何進之弟，受張讓、段珪結構，向何後進言反對殺十常侍。；何進之弟，被吳匡等指為謀兄之賊而殺。
entity:character_侯成,侯成,character,人物,entity,mixed,混合,11;12;18;19,11,19,4,4,42,false,,呂布麾下將領，隨軍追擊曹操。；呂布部將，守濮陽時與高順出戰並攔截曹操。；呂布部將，奉命率騎接應高順。
entity:strategy_假招親取荊州,假招親取荊州,strategy,策略,entity,mixed,混合,54,54,54,1,4,12,false,招贅之計|美人計,周瑜以孫權之妹招劉備入贅為名，欲拘囚劉備換取荊州。
entity:strategy_假途滅虢之計,假途滅虢之計,strategy,策略,entity,mixed,混合,56,56,56,1,4,12,false,,周瑜假稱替劉備取西川，欲借路荊州而乘機襲取。
entity:army_八部軍馬,八部軍馬,army,軍隊,entity,lords,群雄,58,58,58,1,4,12,false,八將,韓遂手下侯選、程銀等八部兵將。
entity:strategy_分兵劫寨,分兵劫寨,strategy,策略,entity,mixed,混合,24,24,24,1,4,12,false,劫寨,張飛提出趁曹兵遠來困乏夜襲曹寨。
entity:character_劉氏,劉氏,character,人物,entity,mixed,混合,31;33,31,33,2,4,34,false,紹妻劉氏|袁將軍之妻|袁紹後妻,袁紹之妻、袁尚之母，勸袁紹立袁尚為後嗣。；袁紹之妻，冀州破後受曹丕保護，又受曹操賜給財糧。
entity:character_劉虞,劉虞,character,人物,entity,shu,劉蜀,2,2,2,1,4,30,false,虞,受封幽州牧，討張舉、張純，任玄德為都尉，平寇後封太尉。
entity:strategy_反間計,反間計,strategy,策略,entity,mixed,混合,45;59,45,59,2,4,16,false,偽書計|蔣幹中計,周瑜利用蔣幹偷書，使曹操誤殺蔡瑁、張允。；賈詡獻計令韓遂、馬超互相猜疑，以便一鼓破之。
entity:strategy_吊喪擒劉琮之計,吊喪擒劉琮之計,strategy,策略,entity,shu,劉蜀,40,40,40,1,4,12,false,,伊籍建議劉備以吊喪為名赴襄陽擒劉琮。
entity:army_吳兵,吳兵,army,軍隊,entity,wu,東吳,51,51,51,1,4,12,false,吳軍|東吳兵,周瑜統率的東吳軍隊。
entity:character_吳太夫人,吳太夫人,character,人物,entity,wu,東吳,29;38,29,38,2,4,34,false,太太|夫人|權母|策母,孫策之母，勸孫策勿害於吉，後接受孫策臨終託付孫權。；孫權之母，病危時召周瑜、張昭交代江東基業。
entity:character_呂伯奢,呂伯奢,character,人物,entity,wei,曹魏,4,4,4,1,4,30,false,伯奢,曹操父親的結義弟兄，在成皋接待曹操與陳宮，後被曹操殺害。
entity:faction_呂布軍,呂布軍,faction,勢力,entity,mixed,混合,11;12;14;17,11,17,4,4,24,false,呂家軍|布軍,呂布所統軍隊，取兗州、據濮陽，並在濮陽擊敗曹操。；呂布所統軍隊，據濮陽、定陶與曹操對敵。；呂布統率的軍隊，自小沛夜襲徐州。
entity:character_孟坦,孟坦,character,人物,entity,neutral,未分類,27,27,27,1,4,30,false,,韓福牙將，提出佯敗誘追之計，被關公砍為兩段。
entity:character_宋忠,宋忠,character,人物,entity,mixed,混合,40,40,40,1,4,30,false,,奉劉琮命潛往曹操軍前投獻降書，後被關羽盤問。
entity:location_官渡,官渡,location,地點,entity,mixed,混合,22;26;30;31,22,31,4,4,24,false,官渡隘口,曹仁奉曹操部署，總督大軍屯駐之地。；袁紹接應下寨處，曹操命夏侯惇防守隘口。；曹袁主戰場。
entity:location_宛城,宛城,location,地點,entity,mixed,混合,2;16;40,2,40,3,4,20,false,宛,黃巾餘黨據守之城，朱儁、玄德、孫堅合攻。；張繡屯兵與曹操入屯之地。；曹操軍前所在，宋忠至此獻降書。
entity:location_幽州,幽州,location,地點,entity,lords,群雄,1;2;22;31;33,1,33,5,4,28,false,幽|幽州界分,張角軍前犯之地，劉焉為太守。；劉虞受封為牧的州。；袁紹所據州郡之一，檄文中列為並進之州。
entity:character_張梁,張梁,character,人物,entity,neutral,未分類,1;2,1,2,2,4,34,false,人公將軍,張角之弟，黃巾首領之一。；張角死後統其眾，於曲陽被皇甫嵩所斬。
entity:army_張繡軍,張繡軍,army,軍隊,entity,wei,曹魏,16,16,16,1,4,12,false,,張繡統領的宛城軍隊，夜襲曹營後被於禁等擊敗。
entity:character_戈定,戈定,character,人物,entity,neutral,未分類,53,53,53,1,4,30,false,戈丁,太史慈鄉人，潛入合淝作內應，事敗被斬。
entity:character_戴員,戴員,character,人物,entity,wu,東吳,38,38,38,1,4,30,false,戴官,郡丞，參與謀殺孫翊，後被孫高、傅嬰殺死。
entity:character_曲義,曲義,character,人物,entity,mixed,混合,7,7,7,1,4,30,false,麴義,袁紹部將，設伏擊敗嚴綱並砍倒繡旗，後被趙雲刺死。
entity:battle_曹操攻徐州,曹操攻徐州,battle,戰役,entity,wei,曹魏,10;24,10,24,2,4,16,false,報父仇|徐州之役|洗蕩徐州,曹操因曹嵩遇害，起大軍攻徐州並欲屠城雪恨。；曹操取小沛後進攻徐州，陳登獻城。
entity:faction_曹操軍,曹操軍,faction,勢力,entity,mixed,混合,11;12;14;17;22;39;40,11,40,7,4,36,false,官軍|操軍|曹兵|曹家人馬|曹步軍|曹軍,曹操所統軍隊，攻徐州後退回兗州，在濮陽與呂布交戰。；曹操所統軍隊，本章與呂布、黃巾、兗州守軍多次交戰。；曹操統率的軍事力量，保駕、敗李郭、招徐晃、掌許都。
entity:character_曹植,曹植,character,人物,entity,wei,曹魏,34,34,34,1,4,30,false,,曹操少子，建議銅雀台立三座並留在鄒郡造台。
entity:character_李春香,李春香,character,人物,entity,wei,曹魏,57,57,57,1,4,30,false,春香,黃奎之妾，與苗澤私通，套問刺曹計後告知苗澤。
entity:character_李豐,李豐,character,人物,entity,lords,群雄,17,17,17,1,4,30,false,,袁術催進使，戰呂布受傷，後壽春城破被擒斬。
entity:location_柴桑,柴桑,location,地點,entity,mixed,混合,39;48;52;56;57,39,57,5,4,28,false,柴桑口,孫權屯大軍之地。；曹操於船上東望之地。；周瑜班師養病之處。
entity:location_桂陽,桂陽,location,地點,entity,shu,劉蜀,52;53,52,53,2,4,16,false,桂陽郡,南征四郡之一，本回由趙雲計取。；趙雲先前取得之郡，鞏志往此見劉備。
entity:character_段珪,段珪,character,人物,entity,neutral,未分類,2;3,2,3,2,4,34,false,珪,與張讓同以金珠玩好結構何苗、舞陽君。；與張讓同殺何進並劫駕北走，後被閔貢殺死。
entity:army_水陸大兵五萬,水陸大兵五萬,army,軍隊,entity,wu,東吳,56,56,56,1,4,12,false,,周瑜假取西川實圖荊州時所率大軍。
entity:location_汜水關,汜水關,location,地點,entity,mixed,混合,5;6;27,5,27,3,4,20,false,,華雄守關，孫堅、關羽等交戰之處。；趙岑獻出的關口，孫堅軍先入。；卞喜把守之關，關前有鎮國寺。
entity:faction_江東武將,江東武將,faction,勢力,entity,mixed,混合,44,44,44,1,4,12,false,戰將|武官,程普、黃蓋等將領群體，多主張效死抗曹。
entity:location_江陵,江陵,location,地點,entity,mixed,混合,17;41;42;50;52;56;60,17,60,7,4,36,false,,張繡依托劉表後復反之縣域之一。；荊州要地，劉備欲取為家，曹操亦急欲防其占據。；曹操恐水路先被劉備奪取，提兵赴江陵。
entity:strategy_決沂泗水計,決沂泗水計,strategy,策略,entity,wei,曹魏,19,19,19,1,4,12,false,水攻下邳,郭嘉提出、荀彧點明的以沂水、泗水淹下邳之策。
entity:location_潼關,潼關,location,地點,entity,mixed,混合,58;59,58,59,2,4,16,false,關隘,曹操與馬超交戰、曹操割鬚棄袍之關隘。；曹操回顧前期戰略時提到的西涼軍據守關口。
entity:location_濮陽,濮陽,location,地點,entity,mixed,混合,11;12,11,12,2,4,16,false,濮陽城,呂布據守之地，曹操回軍後與呂布交戰於此。；呂布與曹操爭奪重地，曹操曾中伏，後攻取。
