id,source,target,relationType,category,categoryLabel,chapters,chapterStart,chapterEnd,weight,confidence,description,kind
rel:001000,entity:character_呂布,entity:character_宋憲,命令,other,其他關係,16,16,16,1,1.0,呂布命宋憲同韓胤送女。,entity_relation
rel:001001,entity:character_呂布,entity:character_魏續,命令,other,其他關係,16,16,16,1,1.0,呂布命魏續同韓胤送女。,entity_relation
rel:001002,entity:character_陳珪,entity:character_呂布,勸阻,other,其他關係,16,16,16,1,0.98,陳珪勸呂布勿讓袁術以女為質。,entity_relation
rel:001003,entity:character_陳珪,entity:strategy_疏不間斷親之計,識破,military,軍事衝突,16,16,16,1,0.97,陳珪指出袁術求親是疏間之計。,entity_relation
rel:001004,entity:character_陳珪,entity:character_韓胤,建議解送,strategy,謀略建議,16,16,16,1,0.95,陳珪勸呂布將韓胤解送許都。,entity_relation
rel:001005,entity:character_呂布,entity:character_張飛,交戰,military,軍事衝突,16,16,16,1,1.0,呂布與張飛酣戰一百餘合。,entity_relation
rel:001006,entity:army_呂布軍,entity:location_小沛,圍攻,military,軍事衝突,16,16,16,1,1.0,呂布分軍四面圍定小沛。,entity_relation
rel:001007,entity:character_陳宮,entity:character_呂布,勸殺劉備,military,軍事衝突,16,16,16,1,0.98,陳宮勸呂布不要放過劉備。,entity_relation
rel:001008,entity:character_孫乾,entity:character_劉備,獻策,strategy,謀略建議,16,16,16,1,1.0,孫乾勸劉備棄城走許都投曹操。,entity_relation
rel:001009,entity:character_劉備,entity:character_曹操,投奔,other,其他關係,16;19,16,19,2,0.99,劉備突圍後投奔曹操。；劉備依孫乾之言前往投曹操。,entity_relation
rel:001010,entity:character_張飛,entity:character_宋憲,擊退,military,軍事衝突,16,16,16,1,0.92,張飛突圍時殺退宋憲。,entity_relation
rel:001011,entity:character_張飛,entity:character_魏續,擊退,military,軍事衝突,16,16,16,1,0.92,張飛突圍時殺退魏續。,entity_relation
rel:001012,entity:character_張遼,entity:character_劉備,追擊,military,軍事衝突,16,16,16,1,0.9,張遼在劉備突圍後追來。,entity_relation
rel:001013,entity:character_關羽,entity:character_張遼,抵敵,other,其他關係,16,16,16,1,0.95,關羽敵住追來的張遼。,entity_relation
rel:001014,entity:character_呂布,entity:character_高順,任命守城,office,官職任命,16,16,16,1,1.0,呂布令高順守小沛。,entity_relation
rel:001015,entity:character_曹操,entity:character_劉備,接納,other,其他關係,16,16,16,1,1.0,曹操以上賓之禮接待劉備。,entity_relation
rel:001016,entity:character_曹操,entity:character_呂布,敵對,other,其他關係,16,16,16,1,0.95,曹操表示願與劉備合力誅呂布。,entity_relation
rel:001017,entity:character_荀彧,entity:character_曹操,進言,strategy,謀略建議,16;20,16,20,2,0.95,荀彧勸曹操早圖劉備。；荀彧等提醒曹操，天子認劉備為叔恐無益。,entity_relation
rel:001018,entity:character_郭嘉,entity:character_曹操,進言,strategy,謀略建議,16,16,16,1,1.0,郭嘉勸曹操不可殺劉備。,entity_relation
rel:001019,entity:character_曹操,entity:character_劉備,表薦任命,office,官職任命,16,16,16,1,1.0,曹操表薦劉備領豫州牧。,entity_relation
rel:001020,entity:character_曹操,entity:army_小沛劉備軍,給兵糧,other,其他關係,16,16,16,1,0.98,曹操給劉備兵三千、糧萬斛。,entity_relation
rel:001021,entity:character_張濟,entity:location_南陽,攻打,military,軍事衝突,16,16,16,1,1.0,張濟自關中引兵攻南陽。,entity_relation
rel:001022,entity:character_張繡,entity:character_張濟,叔侄,other,其他關係,16,16,16,1,1.0,張繡是張濟之侄。,entity_relation
rel:001023,entity:character_張繡,entity:army_張繡軍,統領,command,陣營統率,16,16,16,1,1.0,張繡統張濟餘眾。,entity_relation
rel:001024,entity:character_張繡,entity:character_賈詡,任用為謀士,other,其他關係,16,16,16,1,1.0,張繡用賈詡為謀士。,entity_relation
rel:001025,entity:character_張繡,entity:character_劉表,結連,other,其他關係,16,16,16,1,1.0,張繡與劉表結連。,entity_relation
rel:001026,entity:character_張繡,entity:location_宛城,屯兵於,command,陣營統率,16,16,16,1,1.0,張繡屯兵宛城。,entity_relation
rel:001027,entity:character_曹操,entity:army_曹操十五萬軍,統率,other,其他關係,16,16,16,1,1.0,曹操起兵十五萬親討張繡。,entity_relation
rel:001028,entity:army_曹操十五萬軍,entity:character_張繡,討伐,other,其他關係,16,16,16,1,1.0,曹操軍討伐張繡。,entity_relation
rel:001029,entity:character_夏侯惇,entity:army_曹操十五萬軍,先鋒,other,其他關係,16,16,16,1,1.0,夏侯惇為曹操討張繡軍先鋒。,entity_relation
rel:001030,entity:character_賈詡,entity:character_張繡,勸降,other,其他關係,16,16,16,1,0.97,賈詡勸張繡向曹操投降。,entity_relation
rel:001031,entity:character_張繡,entity:character_曹操,投降,other,其他關係,16;23,16,23,2,0.98,張繡經賈詡通款後見曹操受降。；張繡與賈詡赴許都投降曹操。,entity_relation
rel:001032,entity:character_曹操,entity:character_賈詡,欲任用,other,其他關係,16,16,16,1,0.92,曹操欣賞賈詡，欲用為謀士。,entity_relation
rel:001033,entity:character_曹操,entity:location_宛城,入屯,other,其他關係,16,16,16,1,1.0,曹操引兵入宛城屯紮。,entity_relation
rel:001034,entity:character_曹安民,entity:character_鄒氏,奉命取入軍中,other,其他關係,16,16,16,1,0.98,曹安民奉曹操意領兵取鄒氏。,entity_relation
rel:001035,entity:character_鄒氏,entity:character_張濟,夫妻,kinship,親族婚姻,16,16,16,1,1.0,鄒氏是張濟之妻。,entity_relation
rel:001036,entity:character_曹操,entity:character_鄒氏,納入帳中,other,其他關係,16,16,16,1,0.98,曹操與鄒氏同宿取樂。,entity_relation
rel:001037,entity:character_張繡,entity:character_曹操,怨怒,other,其他關係,16,16,16,1,0.98,張繡因曹操納鄒氏而怒。,entity_relation
rel:001038,entity:character_典韋,entity:character_曹操,宿衛,other,其他關係,16,16,16,1,1.0,典韋守中軍帳外保護曹操。,entity_relation
rel:001039,entity:army_張繡軍,entity:army_曹操十五萬軍,夜襲,other,其他關係,16,16,16,1,1.0,張繡軍夜襲曹操營寨。,entity_relation
rel:001040,entity:character_典韋,entity:battle_淯水敗師,戰死,military,軍事衝突,16,16,16,1,0.98,典韋在夜襲中守門死戰。,entity_relation
rel:001041,entity:character_曹安民,entity:battle_淯水敗師,戰死,military,軍事衝突,16,16,16,1,1.0,曹安民在曹操敗走時被殺。,entity_relation
rel:001042,entity:character_曹昂,entity:character_曹操,獻馬救父,other,其他關係,16,16,16,1,1.0,曹昂將自己的馬給曹操逃命。,entity_relation
rel:001043,entity:character_曹昂,entity:battle_淯水敗師,戰死,military,軍事衝突,16,16,16,1,1.0,曹昂讓馬後被亂箭射死。,entity_relation
rel:001044,entity:character_夏侯惇,entity:army_青州兵,統領,command,陣營統率,16,16,16,1,1.0,青州兵屬夏侯惇所領。,entity_relation
rel:001045,entity:army_青州兵,entity:character_於禁,誣告,other,其他關係,16,16,16,1,0.96,青州兵向曹操哭訴於禁造反。,entity_relation
rel:001046,entity:character_於禁,entity:army_青州兵,剿殺,military,軍事衝突,16,16,16,1,1.0,於禁剿殺劫掠民家的青州兵。,entity_relation
rel:001047,entity:character_於禁,entity:army_張繡軍,迎敵擊退,military,軍事衝突,16,16,16,1,1.0,於禁出寨迎擊張繡軍。,entity_relation
rel:001048,entity:character_張繡,entity:character_劉表,投奔,other,其他關係,16,16,16,1,1.0,張繡敗後投奔劉表。,entity_relation
rel:001049,entity:character_曹操,entity:character_於禁,封賞,office,官職任命,16,16,16,1,1.0,曹操賞於禁金器並封益壽亭侯。,entity_relation
rel:001050,entity:character_曹操,entity:character_夏侯惇,追究過失,military,軍事衝突,16,16,16,1,0.95,曹操追究夏侯惇治兵不嚴。,entity_relation
rel:001051,entity:character_曹操,entity:character_典韋,祭奠,other,其他關係,16;18,16,18,2,0.995,曹操設祭典韋並親哭。；曹操在清水設祭弔典韋亡魂。,entity_relation
rel:001052,entity:character_曹操,entity:character_王則,差遣,other,其他關係,16,16,16,1,1.0,曹操差王則往徐州頒詔說和。,entity_relation
rel:001053,entity:character_王則,entity:character_呂布,傳詔,other,其他關係,16,16,16,1,0.98,王則到徐州向呂布宣詔。,entity_relation
rel:001054,entity:faction_漢朝廷,entity:character_呂布,詔封,office,官職任命,16,16,16,1,0.98,詔書封呂布為平東將軍。,entity_relation
rel:001055,entity:character_呂布,entity:character_袁術,絕婚,kinship,親族婚姻,16,16,16,1,1.0,呂布殺袁術來使並絕婚袁術。,entity_relation
rel:001056,entity:character_呂布,entity:character_韓胤,拘送,other,其他關係,16,16,16,1,1.0,呂布將韓胤用枷釘了，解送許都。,entity_relation
rel:001057,entity:character_曹操,entity:character_韓胤,斬殺,military,軍事衝突,16;17,16,17,2,0.975,曹操在市曹斬韓胤。；韓胤被解赴許都後為曹操所斬。,entity_relation
rel:001058,entity:character_呂布,entity:character_陳登,派遣謝表,command,陣營統率,16,16,16,1,0.98,呂布派陳登赴許都謝恩。,entity_relation
rel:001059,entity:character_陳登,entity:character_曹操,密諫,strategy,謀略建議,16,16,16,1,1.0,陳登勸曹操早圖呂布。,entity_relation
rel:001060,entity:character_曹操,entity:character_陳登,託付,other,其他關係,16,16,16,1,0.98,曹操將東方之事託付陳登。,entity_relation
rel:001061,entity:character_曹操,entity:character_孫策,列為狐兔,other,其他關係,16,16,16,1,0.75,陳登轉述曹操將孫策列為尚未平定對象。,entity_relation
rel:001062,entity:character_曹操,entity:character_袁紹,列為狐兔,other,其他關係,16,16,16,1,0.75,陳登轉述曹操將袁紹列為尚未平定對象。,entity_relation
rel:001063,entity:character_曹操,entity:character_劉表,列為狐兔,other,其他關係,16,16,16,1,0.75,陳登轉述曹操將劉表列為尚未平定對象。,entity_relation
rel:001064,entity:character_曹操,entity:character_劉璋,列為狐兔,other,其他關係,16,16,16,1,0.75,陳登轉述曹操將劉璋列為尚未平定對象。,entity_relation
rel:001065,entity:character_曹操,entity:character_張魯,列為狐兔,other,其他關係,16,16,16,1,0.75,陳登轉述曹操將張魯列為尚未平定對象。,entity_relation
rel:001066,entity:army_袁術軍,entity:location_徐州,攻取,military,軍事衝突,16,16,16,1,1.0,章末袁術軍來取徐州。,entity_relation
rel:001067,entity:character_袁術,entity:location_淮南,據有,other,其他關係,17,17,17,1,0.98,袁術以淮南為根據地。,entity_relation
rel:001068,entity:character_袁術,entity:character_張勳,任命,office,官職任命,17,17,17,1,0.99,袁術拜張勳為大將軍，統攻徐州主力。,entity_relation
rel:001069,entity:character_袁術,entity:army_七路軍馬,發兵,other,其他關係,17,17,17,1,0.99,袁術分七路征徐州。,entity_relation
rel:001070,entity:army_七路軍馬,entity:location_徐州,攻打,military,軍事衝突,17,17,17,1,0.98,七路軍馬進攻徐州各處。,entity_relation
rel:001071,entity:character_橋蕤,entity:location_小沛,攻取目標,military,軍事衝突,17,17,17,1,0.99,橋蕤一路取小沛。,entity_relation
rel:001072,entity:character_雷薄,entity:location_瑯琊,攻取目標,military,軍事衝突,17,17,17,1,0.98,雷薄一路取瑯琊。,entity_relation
rel:001073,entity:character_韓暹,entity:location_下邳,攻取目標,military,軍事衝突,17,17,17,1,0.98,韓暹一路取下邳。,entity_relation
rel:001074,entity:character_袁術,entity:character_金尚,任命,office,官職任命,17,17,17,1,0.98,袁術命金尚為太尉監運錢糧。,entity_relation
rel:001075,entity:character_袁術,entity:character_金尚,殺害,military,軍事衝突,17,17,17,1,0.99,金尚不從袁術任命而被殺。,entity_relation
rel:001076,entity:character_袁術,entity:character_紀靈,任命,office,官職任命,17,17,17,1,0.99,袁術任紀靈為七路都救應使。,entity_relation
rel:001077,entity:character_袁術,entity:character_李豐,任命,office,官職任命,17,17,17,1,0.98,李豐為袁術催進使之一。,entity_relation
rel:001078,entity:character_袁術,entity:character_梁剛,任命,office,官職任命,17,17,17,1,0.98,梁剛為袁術催進使之一。,entity_relation
rel:001079,entity:character_袁術,entity:character_樂就,任命,office,官職任命,17,17,17,1,0.98,樂就為袁術催進使之一。,entity_relation
rel:001080,entity:character_陳宮,entity:character_呂布,獻策,strategy,謀略建議,17;19,17,19,2,0.975,陳宮建議呂布殺陳珪父子以獻袁術。；陳宮建議趁曹操寨柵未定，以逸擊勞。,entity_relation
rel:001081,entity:character_呂布,entity:character_陳珪,擒拿,military,軍事衝突,17,17,17,1,0.98,呂布聽陳宮言，命擒陳珪。,entity_relation
rel:001082,entity:character_呂布,entity:character_陳登,擒拿,military,軍事衝突,17,17,17,1,0.98,呂布聽陳宮言，命擒陳登。,entity_relation
rel:001083,entity:character_陳登,entity:character_呂布,獻策,strategy,謀略建議,17,17,17,1,0.99,陳登向呂布提出保徐州並擒袁術之計。,entity_relation
rel:001084,entity:character_陳登,entity:character_韓暹,策反,other,其他關係,17,17,17,1,0.98,陳登以漢臣名義說韓暹反袁術。,entity_relation
rel:001085,entity:character_韓暹,entity:character_楊奉,同謀反戈,other,其他關係,17,17,17,1,0.97,韓暹表示將與楊奉反戈擊袁術軍。,entity_relation
rel:001086,entity:character_高順,entity:character_橋蕤,迎敵,military,軍事衝突,17,17,17,1,0.99,高順進小沛敵橋蕤。,entity_relation
rel:001087,entity:character_陳宮,entity:character_陳紀,迎敵,military,軍事衝突,17,17,17,1,0.99,陳宮進沂都敵陳紀。,entity_relation
rel:001088,entity:character_張遼,entity:character_雷薄,迎敵,military,軍事衝突,17,17,17,1,0.99,張遼與臧霸出瑯琊敵雷薄。,entity_relation
rel:001089,entity:character_臧霸,entity:character_雷薄,迎敵,military,軍事衝突,17,17,17,1,0.99,臧霸與張遼出瑯琊敵雷薄。,entity_relation
rel:001090,entity:character_宋憲,entity:character_陳蘭,迎敵,military,軍事衝突,17,17,17,1,0.99,宋憲與魏續出碣石敵陳蘭。,entity_relation
rel:001091,entity:character_魏續,entity:character_陳蘭,迎敵,military,軍事衝突,17,17,17,1,0.99,魏續與宋憲出碣石敵陳蘭。,entity_relation
rel:001092,entity:character_呂布,entity:character_張勳,迎敵,military,軍事衝突,17,17,17,1,0.99,呂布自引一軍迎張勳。,entity_relation
rel:001093,entity:character_韓暹,entity:event_韓暹楊奉夜放火,參與,other,其他關係,17,17,17,1,0.99,韓暹夜間分兵放火。,entity_relation
rel:001094,entity:character_楊奉,entity:event_韓暹楊奉夜放火,參與,other,其他關係,17,17,17,1,0.99,楊奉夜間分兵放火。,entity_relation
rel:001095,entity:event_韓暹楊奉夜放火,entity:faction_呂布軍,接應,other,其他關係,17,17,17,1,0.99,放火接應呂布軍入寨。,entity_relation
